74.329	110.72	67.874
74.225	110.46	68.017
76.234	112.84	68.968
76.002	111.15	68.872
74.569	110.65	67.869
75.453	111.97	68.627
75.516	111.56	67.73
77.772	114.36	69.194
74.725	111.36	67.654
74.156	110.1	67.046
74.316	109.57	66.648
74.431	109.97	68.39
70.08	106.29	64.999
74.16	110.49	68.676
73.832	108.9	68.336
75.066	111.16	69.795
71.649	109.42	66.478
72.585	109.51	66.484
70.535	106.7	63.734
70.83	106.91	64.84
73.632	110.25	67.584
75.647	113.35	68.847
72.532	109.18	65.397
73.447	109.49	66.85
74.206	111.09	67.522
73.481	109.91	66.439
73.675	110.38	67.975
74.402	111.57	68.741
74.332	111.73	69.175
75.321	111.32	68.448
73.843	109.36	67.275
76.676	112.36	68.247
79.421	115.32	71.456
78.832	115.95	70.916
78.713	113.91	69.906
78.884	115.51	70.931
79.515	117.08	71.981
77.969	114.38	70.175
80.742	117.57	72.652
77.455	114.29	69.678
76.929	113.39	69.473
76.742	112.94	69.397
75.013	110.24	68.542
76.038	111.44	70.396
75.589	111.56	69.764
76.089	111.68	69.574
75.325	111.67	68.886
74.617	112	68.573
72.726	108.96	66.684
77.241	114.35	70.536
75.474	111.74	68.772
75.134	112.08	68.989
75.73	112.83	69.163
74.338	110.32	66.658
74.744	110.55	67.608
73.991	110.02	66.416
74.647	110.61	68.338
76.674	112.41	70.827
74.534	110.4	68.033
75.679	112.71	70.167
74.616	109.71	67.524
77.603	112.69	70.308
75.33	111.26	67.06
78.458	114.75	70.894
76.971	113.68	68.686
75.872	112.44	68.414
77.568	114.33	69.791
76.621	112.29	68.906
75.652	111.74	68.657
72.701	108.17	65.661
74.188	109.22	67.505
74.713	110.04	67.982
75.572	111.15	68.117
75.283	110.18	68.238
69.153	102.23	63.819
67.141	100.25	61.888
66.248	98.096	60.977
62.786	93.819	58.767
62.017	92.232	57.504
61.108	91.522	56.429
66.208	98.38	61.475
64.847	96.765	59.896
64.461	96.648	60.237
65.085	96.834	60.028
65.55	98.023	60.264
65.391	97.139	60.217
66.437	98.703	61.026
69.8	104.78	64.356
71.007	104.64	65.395
66.414	99.371	60.969
67.232	100.46	62.527
66.47	98.476	61.169
67.878	99.759	63.025
77.197	112.29	68.187
79.67	115.47	71.981
78.406	114.88	69.73
77.277	113.83	69.926
76.754	112.67	68.412
74.047	108.61	66.607
70.384	104.77	63.623
64.178	96.989	59.849
59.301	90.73	54.498
68.917	102.22	61.601
73.667	108.81	67.421
73.772	107.31	66.934
55.096	83.15	50.929
54.15	82.001	49.856
47.026	73.422	44.932
38.812	61.685	37.887
35.533	56.841	35.371
35.025	55.609	34.507
41.595	65.42	40.176
42.191	68.074	41.099
37.798	61.097	38.048
39.661	63.733	39.008
44.324	71.249	42.451
41.679	66.577	39.403
49.193	77.156	46.259
60.067	92.686	55.735
62.286	94.713	58.873
50.902	79.839	48.181
58.095	89.591	55.578
47.887	74.549	45.681
49.939	77.414	47.882
80.171	116.07	72.122
80.143	116.29	72.559
78.879	115.7	70.245
79.687	115.73	71.943
78.73	114.62	70.629
74.401	110.06	67.395
73.869	109.03	67.531
64.474	98.352	60.755
60.441	93.561	56.76
68.724	102.76	62.882
73.126	108.06	66.916
73.424	107.76	67.647
56.972	87.021	52.562
53.195	82.158	50.267
45.774	72.859	44.874
37	60.643	36.97
35.582	57.916	36.642
33.614	55.392	33.886
42.157	67.128	40.656
42.8	69.244	42.503
38.348	62.416	40.189
39.006	63.588	39.53
47.117	75.771	45.625
43.056	69.428	41.622
51.521	80.923	49.509
61.698	95.151	57.918
62.472	94.83	59.135
55.631	86.714	52.632
60.088	93.027	57.618
52.528	81.667	50.266
53.813	82.326	51.481
73.803	109.58	66.411
75.525	112.06	68.653
74.611	110.72	67.14
75.624	111.33	68.184
76.078	111.49	68.601
76.008	111.4	69.293
74.964	111.45	69.575
70.064	105.3	65.214
69.86	104.85	65.446
72.586	107.15	66.179
74.242	110.19	67.733
74.508	110.01	67.415
68.514	103.04	63.332
64.06	97.065	58.809
60.021	91.217	55.662
56.486	86.578	53.518
52.156	80.58	48.894
50.961	79.7	48.179
58.919	90.355	54.748
61.156	92.803	58.425
55.149	84.902	53.74
52.993	82.634	51.901
58.32	90.062	55.242
59.552	91.346	55.61
63.103	96.228	58.724
63.93	98.674	60.553
65.512	99.702	61.669
65.867	100.29	61.52
68.682	102.56	63.988
65.49	99.505	61.692
66.063	98.159	61.944
77.406	112.29	69.149
76.873	112.46	68.479
79.07	114.76	70.782
76.632	112.34	68.891
78.309	114.32	70.862
77.242	113.18	70.344
77.749	113.81	70.639
79.587	114.74	72.147
81.151	116.45	73.811
79.445	114.67	71.276
74.748	110.39	67.214
77.613	115.14	69.316
77.356	114.26	70.06
76.653	113.91	69.333
76.617	112.64	69.243
74.973	110.55	68.735
74.958	111.52	68.94
75.636	112.04	69.496
78.17	115.48	72.461
77.821	115.41	73.217
75.029	111.78	70.687
70.476	105.85	66.034
72.748	108.68	67.702
76.806	113.97	71.249
74.521	111.02	68.241
70.249	106.36	64.534
72.517	107.33	67.326
73.73	110.34	68.066
77.524	113.05	70.845
76.509	113.43	70.254
81.08	116.39	74.747
76.806	112.45	69.115
75.455	110.73	68.115
78.057	112.96	70.271
79.303	114.18	71.893
77.659	113.7	70.683
76.877	112.04	69.441
77.852	113.18	70.347
79.441	115.88	72.135
80.569	116.61	73.638
79.223	114.02	70.903
76.446	112.16	68.433
74.587	110.47	67.053
77.167	113.22	68.798
78.595	115.82	70.078
76.651	112.53	67.891
75.777	112.15	68.297
76.547	113.44	69.267
76.161	112.89	69.432
77.961	115.33	72.167
79.361	117.27	73.76
76.184	114.5	71.119
73.44	110.66	67.288
73.942	109.23	67.909
75.292	112.67	68.227
75.719	112.74	68.339
70.287	106.44	63.657
70.499	105.36	64.126
71.879	106.63	64.637
76.944	112.28	69.805
74.876	111.03	68.592
80.464	115.94	74.191
77.63	113.13	69.759
76.604	111.89	68.884
76.482	111.51	69.403
77.223	112.22	70.171
76.427	111.89	69.35
76.656	112.09	69.338
76.613	111.22	68.92
78.706	114.53	71.326
77.358	113.47	69.41
73.92	108.83	65.841
74.579	109.76	66.437
76.034	111.77	68.674
78.508	115.47	70.691
76.444	112.28	68.413
74.83	110.81	67.033
73.551	109.52	66.597
75.511	112.51	68.027
74.125	111.29	68.343
76.382	113.41	70.082
78.112	115.79	72.648
75.012	112.13	69.689
75.26	112.05	68.195
75.031	110.81	69.256
75.132	111.86	67.871
74.424	110.88	67.068
72.079	108.74	65.084
71.841	106.93	65.538
73.074	107.75	65.736
74.85	109.7	68.455
73.097	108.66	66.855
79.062	112.2	72.199
80.857	116.27	72.702
77.371	112.45	69.46
78.265	113	70.917
80.063	114.84	72.677
78.307	113.58	70.706
78.206	113.44	70.722
78.727	114.59	71.301
79.043	115.05	71.514
78.151	115.1	70.602
75.53	110.88	67.629
73.826	109.07	65.631
78.312	114.57	70.18
79.96	117.89	72.849
77.104	113.69	69.726
74.462	111.14	67.544
74.7	111.48	67.607
78.084	115.49	70.99
75.396	113.07	69.967
76.985	115.04	71.305
78.375	116.47	72.224
78.264	116.01	71.898
76.142	113.51	69.965
76.748	114.57	71.047
77.598	115.52	70.859
75.251	112.3	68.067
75.201	112.44	68.502
75.281	111.83	69.292
76.271	112.18	68.53
79.106	114.86	72.146
76.906	113.1	69.974
81.001	115.95	74.266
74.85	109.2	67.945
76.151	111.66	69.681
76.218	111.33	69.802
77.437	111.63	70.529
75.167	110.79	67.368
76.505	112.95	69.782
74.784	111.15	67.612
74.886	109.75	68.107
74.828	111.04	68.224
73.499	109.42	66.239
71.26	107.38	63.864
75.163	111.44	67.524
75.999	113.66	69.741
76.657	113.68	69.362
73.581	110.09	66.686
71.023	107.8	65.353
72.528	107.9	66.778
72.864	110.75	68.572
72.953	110.43	67.703
73.494	111.62	67.578
74.746	112.55	69.105
74.258	111.96	68.664
73.015	109.8	68.05
73.83	111.7	67.973
74.374	111.32	67.575
74.304	110.98	68.397
72.611	108.64	67.28
74.551	110.32	67.872
75.731	110.02	68.737
73.493	108.94	66.909
76.01	110.2	69.367
74.257	108.59	67.169
75.993	111.22	69.115
77.115	113.19	70.823
77.474	112.57	71.073
76.216	112.01	67.89
76.305	112.33	69.184
75.267	111.07	67.867
76.645	112.24	69.228
76.801	113.75	69.836
75.254	111.77	67.728
72.121	107.93	64.215
76.071	113.23	68.353
75.573	113.35	68.704
75.504	113.67	68.412
73.765	110.48	66.92
71.028	107.75	64.996
73.799	110.29	68.583
73.79	110.96	67.846
74.833	111.36	67.957
74.521	111.56	68.696
72.967	109.81	66.367
75.466	112.57	69.02
74.69	110.89	69.471
75.276	112.37	68.864
73.875	110.7	68.151
74.439	111.43	68.794
75.062	112.09	69.675
75.29	111.15	68.847
77.351	112.27	70.649
77.815	113.72	71.698
76.764	111.72	70.588
76.288	112.36	69.619
76.661	111.85	69.001
75.697	110.97	67.973
77.538	111.88	69.908
78.353	113.42	70.517
78.835	114.37	71.159
74.535	111.18	67.085
76.178	112.56	68.643
77.289	113.62	69.861
75.859	112.88	69.086
72.579	108.71	64.852
76.755	114.48	68.442
76.498	114.4	68.734
76.59	114.02	69.207
74.613	111.19	66.917
73.075	109.44	66.663
75.027	110.91	68.777
73.762	109.61	66.799
74.682	111.92	67.733
75.163	111.91	68.51
76.108	113.03	69.266
77.01	113.96	70.472
76.688	113.47	70.835
78.039	114.29	71.421
74.65	110.97	68.766
75.662	112.07	69.163
76.627	112.68	70.893
76.828	112.91	70.112
82.449	117.29	74.886
80.742	115.02	73.671
78.737	112.23	71.878
75.5	110.93	68.246
76.402	111.97	68.895
75.429	111.58	68.652
75.925	111.05	68.426
74.909	110.42	67.944
75.473	111.14	68.83
74.794	110.35	66.653
75.259	111.3	67.495
73.215	108.99	65.414
74.464	111.04	67.229
72.15	109.07	64.483
74.599	111.55	66.521
74.614	111.85	67.042
74.049	110.81	67.031
73.474	110.85	67.645
73.81	110.82	67.223
76.824	113.57	69.893
74.81	111.8	66.942
75.938	112.63	68.069
76.168	112.81	69.248
75.076	111.73	68.002
75.567	112.11	67.787
77.217	113.78	70.251
76.068	112.17	67.443
73.631	109.76	66.476
72.947	109.4	65.205
74.973	110.53	68.42
77.749	112.94	70.601
78.605	113.53	71.414
76.637	110.65	69.984
79.294	112.03	71.808
76.362	112.26	69.061
75.871	111.89	68.682
75.643	112.52	68.731
74.206	109.65	67.023
80.167	114.45	72.045
82.367	116.79	76.265
76.508	112.2	68.498
74.765	110.94	67.148
75.873	111.61	67.329
75.821	112.61	68.941
75.187	112.27	67.728
75.252	112.04	66.531
78.435	115.79	70.952
76.361	112.71	69.827
74.429	112.27	69.05
75.117	113.15	69.024
78.65	116.26	71.554
78.299	115.5	70.124
77.849	115.06	69.516
80.018	117.02	72.748
79.536	116.17	70.736
78.558	115.19	70.081
80.524	118.12	73.008
78.07	114.74	69.809
76.097	112.44	68.433
77.262	114.41	69.879
78.415	114.81	71.678
79.452	114.4	71.865
79.894	115.29	72.585
78.113	111.51	70.467
79.287	109.84	71.516
73.287	109.55	67.424
74.472	110.69	67.561
74.539	112.08	67.84
73.85	109.76	66.575
74.428	110.58	67.038
76.336	113.37	69.43
74.162	111.29	67.196
74.664	110.02	66.83
74.025	110.28	66.273
73.492	110.13	65.96
73.065	110.55	66.133
74.379	111.73	65.835
74.605	111.98	67.223
75.795	113.7	69.354
73.308	111.46	66.555
73.917	111.91	67.72
76.517	112.98	70.188
77.696	114.89	70.165
77.418	113.93	69.519
77.769	114.82	70.488
77.757	115.24	70.217
76.729	112.67	68.935
81.143	117.09	73.518
77.709	114.37	70.396
74.763	110.82	67.5
78.289	115.18	70.958
78.962	114.31	72.594
79.592	114.92	71.807
78.293	113.71	70.683
77.822	113.29	70.064
78.733	113.09	71.621
74.817	110.94	67.449
76.894	113.24	69.012
75.459	111.77	67.902
74.694	111.04	67.034
74.944	111.37	66.779
75.047	111.37	67.81
75.303	111.66	68.103
74.341	111.79	67.713
73.696	110.33	67.148
76.33	113.37	69.815
73.999	110.48	66.491
75.975	113	68.021
74.443	111.31	66.549
75.821	112.48	68.159
75.644	112.89	67.843
75.313	112.81	67.72
76.899	114.22	69.41
74.11	111.4	66.033
77.841	114.6	69.57
77.316	115.67	70.434
80.099	117.75	72.01
75.647	112.22	67.928
82.057	117.33	73.719
79.742	116.33	72.696
78.016	114.94	71.31
78.487	114.78	71.313
77.309	113.63	71.452
78.525	114.27	69.858
76.338	112.95	68.575
76.904	112.21	69.258
77.302	112.74	69.574
76.675	112.86	69.477
77.349	113.39	68.894
76.007	112.92	68.332
75.367	111.82	67.04
73.638	109.64	65.371
75.429	112.34	68.255
76.514	113.07	68.747
75.119	111.91	68.485
75.388	111.89	67.589
76.153	112.28	68.784
73.711	110.16	66.572
74.566	110.09	66.978
76.191	111.16	68.1
76.464	112.2	68.976
75.295	112.22	67.514
75.83	112.39	67.77
77.693	113.35	69.923
76.643	113.26	68.203
78.309	115.05	70.182
77.052	113.93	69.139
79.579	117.16	71.5
77.07	113.39	68.692
78.316	114.54	70.521
80.132	116.61	72.263
78.053	114.32	70.429
78.916	115.81	71.827
78.242	114.4	71.244
78.129	114.41	70.189
76.39	111.76	67.87
74.727	109.93	66.956
73.978	110.08	65.56
73.912	109.27	66.108
74.958	110.44	66.662
73.458	109.45	64.888
71.516	107.28	63.218
73.402	108.67	65.163
74.643	111.22	66.945
75.337	110.09	66.974
75.984	111.95	68.284
72.245	107.52	63.844
73.413	108.88	67.107
72.977	109.53	65.787
74.24	110.41	67.44
73.08	108.31	65.605
72.9	107.87	65.657
72.799	108.51	65.196
72.583	108.52	64.833
75.627	112.13	68.682
76.949	113.53	69.26
75.51	112.3	67.123
77.917	113.89	70.509
77.615	114.52	70.072
75.618	112.45	67.688
76.698	113.46	69.504
77.27	114.31	70.779
74.275	110.02	67.491
77.72	113.55	71.314
76.262	111.74	69.863
77.309	112.71	69.269
76.065	110.91	68.136
74.507	110.01	66.946
75.14	110.97	66.857
78.216	114.39	70.435
76.255	111.72	68.103
76.052	112.58	67.833
74.977	110.76	66.971
75.37	112.05	67.351
75.507	112.29	68.459
78.525	114.77	70.969
77.433	114.15	70.359
74.457	110.89	67.154
73.656	109.11	67.147
74.785	110.48	68.055
78.215	114.84	71.172
76.147	111.94	68.685
75.103	111.42	67.882
74.811	110.61	68.472
74.122	110.84	67.552
75.649	111.28	68.36
78.359	115.03	70.888
77.666	114.9	70.795
78.141	115.37	71.786
78.838	115.99	72.681
76.692	113.13	69.333
79.401	115.98	73.092
77.99	114.53	70.81
76.613	113.73	70.547
78.737	115.31	72.753
78.339	114.62	71.884
79.733	116.46	72.324
79.654	115.8	71.666
74.277	110	66.346
73.959	110.46	66.278
73.527	110.11	66.28
73.552	109.8	66.681
73.325	109.62	67.179
75.054	112.3	68.232
74.138	111.42	67.444
73.716	109.95	66.071
76.772	112.48	69.328
76.978	114.74	71.906
70.522	107.37	64.828
70.968	106.18	64.521
70.516	105.74	63.354
74.679	111.05	68.676
75.823	112.63	69.616
74.268	110.74	68.774
73.72	108.73	67.799
71.657	108.09	65.696
74.122	110.5	67.48
75.574	112.98	69.163
74.902	112.64	68.025
77.07	114.43	70.582
75.599	113.7	70
76.957	114.42	70.892
76.355	112.89	70.276
75.792	112.33	68.456
75.171	111.94	69.31
78.685	115.32	73.636
77.329	112.86	71.12
74.508	111.32	68.266
77.755	114.21	70.254
72.323	108.26	64.704
72.798	109.84	65.119
70.996	107.67	63.994
73.575	110	66.745
75.092	110.1	68.03
72.44	107.56	65.079
73.798	110.34	66.401
75.952	112.43	68.372
76.471	112.99	70.206
78.781	117.38	72.897
73.693	110.35	67.189
69.552	104.23	62.517
67.245	102.98	58.998
74.587	111.55	68.779
75.783	113.56	69.757
74.844	111.21	68.217
72.825	108.51	66.167
71.397	108.07	64.957
74.104	109.73	66.929
76.083	112.7	69.122
75.075	113.39	68.659
77.501	114.86	71.258
77.429	114.45	70.877
75.815	113.12	69.479
76.697	113.85	70.241
76.509	113.44	70.073
76.161	113.14	69.79
77.509	114.01	71.022
77.607	114.25	71.069
76.383	113.99	68.81
76.5	113.93	69.467
76.377	114.45	68.404
73.754	110.68	65.695
75.708	111.35	67.932
74.133	109.88	66.475
80.323	113.33	72.335
95.209	122.27	84.497
76.639	112.87	69.363
77.102	113.07	69.791
78.723	115.75	72.307
77.994	115.12	71.507
75.627	111.81	67.758
71.108	106.73	62.845
69.539	105.05	60.928
75.395	112.65	68.848
78.707	116.11	72.706
76.924	112.63	69.676
75.323	112.05	68.707
72.272	108.12	65.19
73.809	109.33	66.48
76.173	112.67	69.359
76.883	113.85	69.721
77.225	113.76	70.079
78.908	116.53	72.526
78.817	115.97	72.442
79.428	116.16	73.277
76.837	113.78	68.931
76.598	114.52	70.148
78.76	116.49	72.264
79.117	116.14	72.5
78.107	115.55	70.146
76.359	113.99	68.456
77.461	114.83	69.245
76.655	114.87	67.075
73.766	109.69	65.792
72.501	108.32	65.042
73.234	108.48	65.208
76.097	110.99	68.911
71.679	107.19	64.492
71.573	106.94	63.635
71.474	106.46	63.894
72.817	107.77	65.275
69.807	105.4	62.204
68.639	103.8	59.627
66.736	101.23	57.458
74.112	110.58	67.626
74.853	110.79	68.149
75.525	110.69	68.716
70.723	106.26	64.024
70.038	104.83	62.333
71.375	107.16	64.174
74.962	110.44	66.995
75.327	111.54	68.495
74.343	110.6	67.549
78.222	115.62	71.937
78.196	115.64	71.808
76.951	112.64	70.758
75.222	111.61	68.005
74.833	111.83	68.353
74.669	111.44	68.166
76.763	113.93	69.573
75.374	112.17	68.071
77.103	113.8	68.004
75.472	112.81	66.933
76.323	113.7	66.924
83.835	116.31	75.694
75.371	111.76	67.742
76.149	112.19	67.828
76.479	112.59	69.577
74.453	110.35	66.197
74.886	111.79	67.618
74.371	110.64	66.926
74.436	109.36	67.392
71.297	107.2	63.61
71.597	108.01	62.557
69.286	103.43	59.284
75.539	112.02	67.887
77.259	113.99	70.608
74.767	110.28	68.068
73.779	108.98	66.282
71.463	106.47	63.905
72.16	108.49	64.005
76.621	112.59	69.08
73.54	110.12	65.677
75.329	113.11	68.131
77.766	114.75	71.274
76.125	113.64	70.013
78.761	115.59	71.953
76.868	113.65	70.141
74.819	111.91	68.036
77.887	114.98	70.741
77.307	114.42	71.026
77.045	114.18	68.9
77.02	114.07	68.152
75.671	114.04	66.668
75.347	112.42	66.799
84.521	117.93	76.453
78.722	113.13	71.767
74.911	110.94	67.94
74.732	111.18	67.452
74.528	111.11	65.646
74.494	112.66	67.6
72.91	110.29	66.209
74.929	111.85	68.234
72.093	108.9	64.825
70.177	107.07	63.897
69.499	105.53	61.785
77.04	113.66	69.251
75.238	112.26	68.806
73.204	109.41	66.284
75.05	111.28	67.374
72.123	108.96	65.051
71.88	108.57	64.465
76.332	113.02	68.821
74.361	110.94	66.141
74.992	111.85	67.236
76.183	113.14	68.976
76.162	113.71	69.469
74.66	111.09	68.229
74.506	111.03	67.963
72.76	109.52	66.514
74.981	112.33	68.567
75.029	111.03	68.684
74.537	110.14	66.589
76.078	111.57	67.788
73.545	110.66	65.465
74.894	109.89	66.86
79.291	114.56	71.036
83.59	115.61	74.879
74.908	109.78	67.594
75.947	112.07	68.508
73.175	109.03	64.566
74.058	111.15	67.033
71.486	107.98	65.569
73.795	108.77	67.703
71.162	106.45	65.93
69.887	105.28	64.059
70.958	107.64	64.167
73.501	109.07	65.962
72.081	107.34	64.867
72.818	108.33	65.775
72.928	107.65	64.772
70.423	105.77	62.78
68.809	104.36	61.071
68.94	104.2	61.692
63.904	97.463	56.673
65.575	99.348	58.716
65.809	99.476	59.852
64.084	99.348	58.531
62.534	96.195	58.129
61.865	93.908	56.501
57.207	90.234	52.828
58.514	90.724	53.476
57.755	88.873	52.383
57.824	88.96	51.64
62.051	93.699	56.782
59.886	92.901	54.209
63.103	95.723	55.942
78.777	116.53	69.597
84.706	118.66	74.535
81.552	114.93	73.349
78.189	113.07	70.299
76.914	113.28	68.586
78.703	116.16	72.455
77.631	115.74	71.912
77.442	113.74	72.163
74.307	109.96	68.411
73.133	109.65	66.44
69.799	105.42	61.72
75.482	110.75	67.801
74.829	110.58	68.21
76.294	112.44	68.433
76.271	111.72	67.7
72.965	108.48	64.576
70.389	104.46	61.875
69.436	104.21	61.169
63.492	96.305	56.543
64.061	96.556	56.757
64.369	96.327	56.602
63.93	96.973	56.902
61.348	93.937	56.365
61.713	93.726	56.506
58.26	90.2	53.547
58.672	90.155	53.743
57.084	87.134	51.917
57.619	87.938	51.597
59.394	89.464	53.97
57.518	90.327	51.241
61.573	92.144	54.266
77.838	113.22	67.985
80.445	115.92	70.874
80.905	115.38	73.143
76.806	112.1	69.295
74.771	110.37	68.357
77.655	115.4	75.365
75.635	113.58	75.145
73.254	109.87	69.941
74.645	110.4	69.107
73.297	109.43	65.837
69.073	103.98	60.35
73.06	108.38	65.556
73.385	109.69	66.089
71.525	107.21	63.95
73.052	107.64	65.817
69.442	103.66	61.123
69.584	102.83	61.713
68.077	102.03	60.313
